split,image_id,label_file,modalities,added,removed,modified,classes_affected,change_types,verification_statuses,note
train,04710,train/04710.txt,IR|RGB,0,0,2,freight_car|truck,category_correction:2,auto_high_confidence:2,file-level summary aggregated from instance-level refinement records
train,04713,train/04713.txt,IR|RGB,0,0,2,car,OBB_adjustment:2,auto_high_confidence:1;needs_review:1,file-level summary aggregated from instance-level refinement records
train,04717,train/04717.txt,IR|RGB,1,1,3,car|van,OBB_adjustment:1;addition:1;category_correction:2;removal:1,auto_high_confidence:2;needs_review:3,file-level summary aggregated from instance-level refinement records
train,04718,train/04718.txt,IR|RGB,0,0,2,car|van,category_correction:2,auto_high_confidence:2,file-level summary aggregated from instance-level refinement records
train,04719,train/04719.txt,IR|RGB,0,0,2,car,OBB_adjustment:2,needs_review:2,file-level summary aggregated from instance-level refinement records
train,04723,train/04723.txt,IR|RGB,0,0,2,car,OBB_adjustment:2,needs_review:2,file-level summary aggregated from instance-level refinement records
train,04724,train/04724.txt,RGB,0,0,1,car,OBB_adjustment:1,needs_review:1,file-level summary aggregated from instance-level refinement records
train,04727,train/04727.txt,IR|RGB,0,0,2,car,OBB_adjustment:2,auto_high_confidence:1;needs_review:1,file-level summary aggregated from instance-level refinement records
train,04731,train/04731.txt,IR|RGB,2,2,0,car,addition:2;removal:2,needs_review:4,file-level summary aggregated from instance-level refinement records
train,04732,train/04732.txt,IR|RGB,0,0,4,car|freight_car|truck|van,category_correction:4,auto_high_confidence:4,file-level summary aggregated from instance-level refinement records
train,04733,train/04733.txt,IR|RGB,0,0,2,freight_car|truck,category_correction:2,auto_high_confidence:2,file-level summary aggregated from instance-level refinement records
train,04735,train/04735.txt,IR|RGB,0,0,2,freight_car|truck,category_correction+OBB_adjustment:2,auto_high_confidence:2,file-level summary aggregated from instance-level refinement records
train,04736,train/04736.txt,IR|RGB,0,0,4,car|truck,OBB_adjustment:4,auto_high_confidence:3;needs_review:1,file-level summary aggregated from instance-level refinement records
train,04737,train/04737.txt,IR|RGB,0,0,2,car,OBB_adjustment:2,needs_review:2,file-level summary aggregated from instance-level refinement records
train,04739,train/04739.txt,IR|RGB,0,0,2,truck,OBB_adjustment:2,auto_high_confidence:2,file-level summary aggregated from instance-level refinement records
train,04740,train/04740.txt,IR|RGB,0,0,2,freight_car|truck,category_correction:2,auto_high_confidence:2,file-level summary aggregated from instance-level refinement records
train,04742,train/04742.txt,IR|RGB,0,0,2,truck,OBB_adjustment:2,needs_review:2,file-level summary aggregated from instance-level refinement records
train,04743,train/04743.txt,IR|RGB,1,1,3,car|freight_car|truck,OBB_adjustment:2;addition:1;category_correction+OBB_adjustment:1;removal:1,needs_review:5,file-level summary aggregated from instance-level refinement records
train,04746,train/04746.txt,IR|RGB,0,0,2,car,OBB_adjustment:2,needs_review:2,file-level summary aggregated from instance-level refinement records
train,04747,train/04747.txt,IR|RGB,1,1,4,car,OBB_adjustment:4;addition:1;removal:1,auto_high_confidence:1;needs_review:5,file-level summary aggregated from instance-level refinement records
train,04748,train/04748.txt,IR|RGB,0,0,6,car|freight_car|van,OBB_adjustment:4;category_correction+OBB_adjustment:2,needs_review:6,file-level summary aggregated from instance-level refinement records
train,04749,train/04749.txt,IR|RGB,3,3,8,car|van,OBB_adjustment:6;addition:3;category_correction:2;removal:3,auto_high_confidence:2;needs_review:12,file-level summary aggregated from instance-level refinement records
train,04751,train/04751.txt,IR|RGB,0,0,2,car,OBB_adjustment:2,needs_review:2,file-level summary aggregated from instance-level refinement records
train,04753,train/04753.txt,IR|RGB,0,0,2,car,OBB_adjustment:2,needs_review:2,file-level summary aggregated from instance-level refinement records
train,04754,train/04754.txt,IR|RGB,1,1,3,car,OBB_adjustment:3;addition:1;removal:1,needs_review:5,file-level summary aggregated from instance-level refinement records
train,04755,train/04755.txt,IR|RGB,0,0,2,car,OBB_adjustment:2,needs_review:2,file-level summary aggregated from instance-level refinement records
train,04757,train/04757.txt,IR|RGB,0,0,2,bus,OBB_adjustment:2,auto_high_confidence:1;needs_review:1,file-level summary aggregated from instance-level refinement records
train,04758,train/04758.txt,IR|RGB,0,0,4,bus|truck,OBB_adjustment:4,needs_review:4,file-level summary aggregated from instance-level refinement records
train,04759,train/04759.txt,IR|RGB,1,1,3,car,OBB_adjustment:3;addition:1;removal:1,auto_high_confidence:1;needs_review:4,file-level summary aggregated from instance-level refinement records
train,04760,train/04760.txt,IR|RGB,0,0,6,car,OBB_adjustment:6,auto_high_confidence:3;needs_review:3,file-level summary aggregated from instance-level refinement records
train,04761,train/04761.txt,IR|RGB,0,0,4,car,OBB_adjustment:4,needs_review:4,file-level summary aggregated from instance-level refinement records
train,04764,train/04764.txt,IR|RGB,1,1,3,car,OBB_adjustment:3;addition:1;removal:1,needs_review:5,file-level summary aggregated from instance-level refinement records
train,04765,train/04765.txt,IR|RGB,0,0,2,car,OBB_adjustment:2,needs_review:2,file-level summary aggregated from instance-level refinement records
train,04766,train/04766.txt,IR|RGB,0,0,4,bus|car,OBB_adjustment:4,needs_review:4,file-level summary aggregated from instance-level refinement records
train,04767,train/04767.txt,IR|RGB,0,0,4,bus|car,OBB_adjustment:4,needs_review:4,file-level summary aggregated from instance-level refinement records
train,04768,train/04768.txt,IR|RGB,0,0,8,bus|car,OBB_adjustment:8,needs_review:8,file-level summary aggregated from instance-level refinement records
train,04769,train/04769.txt,IR|RGB,0,0,3,car,OBB_adjustment:3,needs_review:3,file-level summary aggregated from instance-level refinement records
train,04770,train/04770.txt,IR|RGB,0,0,6,car,OBB_adjustment:6,needs_review:6,file-level summary aggregated from instance-level refinement records
train,04771,train/04771.txt,IR,0,0,1,car,OBB_adjustment:1,auto_high_confidence:1,file-level summary aggregated from instance-level refinement records
train,04772,train/04772.txt,IR|RGB,0,0,4,car,OBB_adjustment:4,needs_review:4,file-level summary aggregated from instance-level refinement records
train,04773,train/04773.txt,IR|RGB,0,0,2,car,OBB_adjustment:2,needs_review:2,file-level summary aggregated from instance-level refinement records
train,04774,train/04774.txt,IR|RGB,0,0,2,car,OBB_adjustment:2,needs_review:2,file-level summary aggregated from instance-level refinement records
train,04775,train/04775.txt,IR|RGB,2,2,2,car,OBB_adjustment:2;addition:2;removal:2,needs_review:6,file-level summary aggregated from instance-level refinement records
train,04776,train/04776.txt,IR|RGB,0,0,6,car|freight_car,OBB_adjustment:6,needs_review:6,file-level summary aggregated from instance-level refinement records
train,04777,train/04777.txt,IR|RGB,0,0,5,car,OBB_adjustment:5,auto_high_confidence:1;needs_review:4,file-level summary aggregated from instance-level refinement records
train,04778,train/04778.txt,IR|RGB,0,0,4,car|van,OBB_adjustment:2;category_correction+OBB_adjustment:2,auto_high_confidence:2;needs_review:2,file-level summary aggregated from instance-level refinement records
train,04779,train/04779.txt,IR|RGB,0,0,7,car|van,OBB_adjustment:3;category_correction:4,auto_high_confidence:4;needs_review:3,file-level summary aggregated from instance-level refinement records
train,04780,train/04780.txt,IR|RGB,0,0,10,car|van,OBB_adjustment:6;category_correction:4,auto_high_confidence:5;needs_review:5,file-level summary aggregated from instance-level refinement records
train,04781,train/04781.txt,IR|RGB,0,0,7,car|van,OBB_adjustment:3;category_correction:4,auto_high_confidence:5;needs_review:2,file-level summary aggregated from instance-level refinement records
train,04784,train/04784.txt,IR|RGB,1,1,2,car,OBB_adjustment:2;addition:1;removal:1,auto_high_confidence:1;needs_review:3,file-level summary aggregated from instance-level refinement records
train,04785,train/04785.txt,IR|RGB,0,0,4,bus|car,OBB_adjustment:4,needs_review:4,file-level summary aggregated from instance-level refinement records
train,04787,train/04787.txt,IR|RGB,0,0,6,car,OBB_adjustment:6,auto_high_confidence:2;needs_review:4,file-level summary aggregated from instance-level refinement records
train,04788,train/04788.txt,IR|RGB,0,0,3,car,OBB_adjustment:3,needs_review:3,file-level summary aggregated from instance-level refinement records
train,04789,train/04789.txt,IR|RGB,0,0,6,bus|car|van,OBB_adjustment:4;category_correction:2,auto_high_confidence:4;needs_review:2,file-level summary aggregated from instance-level refinement records
train,04790,train/04790.txt,IR|RGB,0,0,4,car|van,OBB_adjustment:2;category_correction:2,auto_high_confidence:2;needs_review:2,file-level summary aggregated from instance-level refinement records
train,04791,train/04791.txt,IR|RGB,0,0,2,car,OBB_adjustment:2,needs_review:2,file-level summary aggregated from instance-level refinement records
train,04792,train/04792.txt,IR|RGB,0,0,2,car,OBB_adjustment:2,needs_review:2,file-level summary aggregated from instance-level refinement records
train,04794,train/04794.txt,IR|RGB,0,0,2,car,OBB_adjustment:2,needs_review:2,file-level summary aggregated from instance-level refinement records
train,04795,train/04795.txt,IR|RGB,0,0,4,bus|car,OBB_adjustment:4,auto_high_confidence:2;needs_review:2,file-level summary aggregated from instance-level refinement records
train,04796,train/04796.txt,IR|RGB,0,0,3,car,OBB_adjustment:3,needs_review:3,file-level summary aggregated from instance-level refinement records
train,04798,train/04798.txt,IR|RGB,0,0,2,car,OBB_adjustment:2,needs_review:2,file-level summary aggregated from instance-level refinement records
train,04799,train/04799.txt,IR|RGB,0,0,7,bus|car,OBB_adjustment:6;category_correction:1,auto_high_confidence:1;needs_review:6,file-level summary aggregated from instance-level refinement records
train,04800,train/04800.txt,IR|RGB,0,0,8,bus|car,OBB_adjustment:8,needs_review:8,file-level summary aggregated from instance-level refinement records
train,04801,train/04801.txt,IR|RGB,0,0,4,bus|car,OBB_adjustment:4,needs_review:4,file-level summary aggregated from instance-level refinement records
train,04802,train/04802.txt,IR|RGB,1,1,3,car,OBB_adjustment:3;addition:1;removal:1,needs_review:5,file-level summary aggregated from instance-level refinement records
train,04803,train/04803.txt,IR|RGB,0,0,4,car,OBB_adjustment:4,needs_review:4,file-level summary aggregated from instance-level refinement records
train,04804,train/04804.txt,IR|RGB,0,0,2,car,OBB_adjustment:2,needs_review:2,file-level summary aggregated from instance-level refinement records
train,04805,train/04805.txt,IR|RGB,0,0,2,bus,OBB_adjustment:2,needs_review:2,file-level summary aggregated from instance-level refinement records
train,04806,train/04806.txt,IR|RGB,0,0,7,car|freight_car|van,OBB_adjustment:3;category_correction:4,auto_high_confidence:4;needs_review:3,file-level summary aggregated from instance-level refinement records
train,04807,train/04807.txt,IR|RGB,0,0,8,bus|car|freight_car,OBB_adjustment:8,needs_review:8,file-level summary aggregated from instance-level refinement records
train,04808,train/04808.txt,IR|RGB,1,1,5,car|van,OBB_adjustment:3;addition:1;category_correction:2;removal:1,auto_high_confidence:2;needs_review:5,file-level summary aggregated from instance-level refinement records
train,04809,train/04809.txt,IR|RGB,0,0,6,car|van,OBB_adjustment:4;category_correction:2,auto_high_confidence:4;needs_review:2,file-level summary aggregated from instance-level refinement records
train,04810,train/04810.txt,IR|RGB,0,0,2,car,OBB_adjustment:2,needs_review:2,file-level summary aggregated from instance-level refinement records
train,04812,train/04812.txt,IR|RGB,0,0,2,car,OBB_adjustment:2,needs_review:2,file-level summary aggregated from instance-level refinement records
train,04813,train/04813.txt,IR|RGB,0,0,2,freight_car,OBB_adjustment:2,needs_review:2,file-level summary aggregated from instance-level refinement records
train,04814,train/04814.txt,IR|RGB,2,2,8,car,OBB_adjustment:8;addition:2;removal:2,needs_review:12,file-level summary aggregated from instance-level refinement records
train,04815,train/04815.txt,IR|RGB,0,0,2,car,OBB_adjustment:2,needs_review:2,file-level summary aggregated from instance-level refinement records
